小区,地址,房型,面积,朝向,层高,建造年份,单位面积价格,总价格,备注
三和悦城,章江新区红都大道赣江源大道23号,2室2厅1卫,89㎡,南北,高层(共18层),2016年建造,12135元/㎡,108万,捡漏文清叶坪 三和悦城精装二房 采光视野好 拎包入住
外滩一号公馆,章江新区章江南大道于都路,1室2厅1卫,49.7㎡,南,低层(共26层),2015年建造,7405元/㎡,36.8万,章江新区江边带大露台精装电梯公寓采光好种菜养花养狗养猫
富地中心,章江新区兴国路梅州路6号,3室2厅1卫,96.5㎡,南,高层(共28层),2006年建造,12197元/㎡,117.7万,捡漏了 章江新区 经典3房，章江路   小， 学，交通方便
江山里熙岸,章江新区梅关大道梅关大道36号,3室2厅2卫,117.1㎡,南,中层(共22层),2015年建造,15970元/㎡,187万,新出好房！江景豪装大三房！
云星中央星城,章江新区瑞金路赣江源大道8号,4室2厅2卫,118㎡,南北,高层(共32层),2016年建造,13306元/㎡,157万,惊爆价 云星中央星城 精装四房 南北通透 一线江景 位置安静
金龙花园,章江新区翠微路东阳山路45号,5室3厅2卫,228㎡,南,高层(共7层),2006年建造,6492元/㎡,148万,全线江景精装复式5房双阳台，好停车拎包居住，南北通透采光好
恒大翡翠华庭,章江新区新赣州大道文武坝路36号,3室2厅1卫,107㎡,南,中层(共33层),2020年建造,13832元/㎡,148万,新上刚需3房，中高层视野好，大阳台日照足，新装修未入住
营角上路16号小区,章江新区长征大道营角上路16号,3室2厅2卫,132.09㎡,南,高层(共7层),2000年建造,5981元/㎡,79万,已加装电梯，有院子好停车，超大南向阳台
中海国际社区东郡A区,章江新区五指峰路五指峰路20号,4室2厅2卫,118㎡,南,中层(共32层),2015年建造,14323元/㎡,169万,捡漏 新区中海国际 精装四房二卫 中楼层
中航公元一期,章江新区登峰大道登峰大道36号,3室2厅2卫,110㎡,南,低层(共32层),2016年建造,15637元/㎡,172万,万象城旁，不临高架，看小区中心园林景观
盛合公园壹号,章江新区新赣州大道登峰大道,4室2厅2卫,123㎡,南,高层(共28层),2015年建造,16017元/㎡,197万,万象城旁 精装四房二卫 南北通透 中上楼层
联发君悦滨江,章贡章江北大道章江北大道,3室2厅2卫,137㎡,东南,低层(共26层),2016年建造,9928元/㎡,136万,好房推荐！联发品质 全线江景 豪装三房 家具家电齐全拎包入住广告
嘉福国际(章贡),章贡红旗大道渡口路9号,4室2厅2卫,128.11㎡,东南,中层(共28层),2015年建造,10929元/㎡,140万,好房推荐！嘉福国际 江景精装四房 装修未入住 诚意出售
联发君悦滨江,章贡章江北大道章江北大道,3室2厅2卫,125㎡,南北,中层(共27层),2019年建造,10240元/㎡,128万,捡漏了联发君悦滨江 南北通透双阳台 精装三房 全线江景采光好
联发君悦滨江,章贡章江北大道章江北大道,3室2厅2卫,125㎡,南北,高层(共27层),2019年建造,10240元/㎡,128万,全线江景联发君悦滨江 南北通透双阳台 毛坯三房 采光视野好
国际时代广场,章贡红旗大道红旗大道94号,3室2厅2卫,120㎡,南北,中层(共24层),2015年建造,9167元/㎡,110万,好户型双阳台南北通透，瓷砖上墙装修保养好，大润发三康庙赣三中
中梁华董国宾府,章贡八一四大道栎木坑路,4室2厅2卫,125.73㎡,东南,中层(共11层),2018年建造,9783元/㎡,123万,白云旁 中梁国宾府 洋房中间楼层四房 生活方便 配套成熟
巨亿城,章贡八一四大道八一四大道,5室2厅2卫,131㎡,南,高层(共34层),2018年建造,9619元/㎡,126万,章贡区 恒大名都旁 九方巨亿广场  楼层 不临高架
中环中央城B区,章贡中央公园绵江路21号,4室2厅2卫,130㎡,南,低层(共22层),2017年建造,14616元/㎡,190万,好房推荐！章江新区中央城大四房 万象城商圈 带  南向大露台
联泰天璞,章贡蓉江新区105国道,4室2厅2卫,135㎡,南,高层(共31层),2020年建造,12519元/㎡,169万,捡漏 168W买 蓉江新区 联泰天璞 全线江景 毛坯四房
新华府,章贡虔东大道西郊路9号,4室2厅2卫,140㎡,南北,中层(共18层),2019年建造,9286元/㎡,130万,一线江景零公摊得房率高，赣三中赣七中阳明小 学，大润发三康庙
国际时代广场,章贡红旗大道红旗大道94号,3室2厅2卫,140㎡,东南,高层(共20层),2010年建造,7858元/㎡,110万,江边好房 国际时代 双阳台毛坯三房两卫 横厅设计 诚意出售
西津路社区,章贡西津路西津路23号,2室2厅1卫,66.6㎡,南北,中层(共7层),1990年建造,5691元/㎡,37.9万,老城区西津路郁孤台 全新装修中间楼层南北通透带30平  露台
和平路社区(云峰巷),章贡健康路云峰巷1号,2室2厅1卫,93㎡,南,中层(共7层),1995年建造,4280元/㎡,39.8万,老城区大公路二小宋城公园 南北通透全新装修 契税满五年
联泰天璞,章贡蓉江新区105国道,4室2厅2卫,162㎡,南,低层(共6层),2018年建造,13704元/㎡,222万,业主急售，江边带露台洋房，三面采光，前后无遮挡
文明大道17-25号小区,章贡张家围文明大道17-25号,3室2厅1卫,80㎡,南,低层(共6层),1990年建造,5575元/㎡,44.6万,文明大道红旗二小桃园农贸市场 户型方正前后带阳台送柴间
恒瑞蓝波湾,章贡章江北大道章江北大道18号,4室2厅2卫,183.7㎡,南北,低层(共18层),2007年建造,8275元/㎡,152万,章江  道南红旗二小旁章贡中学附近精装修大气4房2厅2卫3阳
龙兴福居极少墅,章贡文清路赣丰路,4室2厅2卫,155㎡,南北,高层(共31层),2021年建造,12504元/㎡,193.8万,一线江景豪宅看来水 龙兴福居极少墅只要193.8万
厚德路34号小区,章贡东桥路厚德路34号,5室3厅2卫,128.16㎡,南,共5层,1999年建造,6087元/㎡,78万,厚德路 5室3厅 性价比高 产光好 地段繁华 带露台 好停车
富力现代城,章贡蓉江新区武陵大桥,3室2厅2卫,123㎡,东南,中层(共18层),2022年建造,13171元/㎡,162万,急售蓉江之星，南北通透双阳台，  楼层，视野开阔，滨江公园，
嘉福新天地,章贡中央公园平安大道,3室2厅2卫,106㎡,南北,中层(共16层),2022年建造,14642元/㎡,155.2万,中书文旅旁 嘉福新天地 155.2万超大主卧 品质小区
九里峰山原山,章贡蓉江新区峰景路,4室3厅4卫,506㎡,南北,共3层,2017年建造,20751元/㎡,1050万,九里峰山独栋大别墅 捡漏仅1050万 1600平使用面积
蕻菜塘40号住宅,"章贡赣江路大公路,近和平路",2室2厅1卫,65㎡,南,低层(共7层),1994年建造,5662元/㎡,36.8万,蕻菜塘 全新精装 2室2厅 低楼层 高性价比 临江地段
蕻菜塘40号住宅,"章贡赣江路大公路,近和平路",2室2厅1卫,65㎡,南,低层(共7层),1992年建造,4924元/㎡,32万,蕻菜塘 江边小区 精装实惠2房 适合老人居住 低楼层 带柴间
圣地亚哥(别墅),章贡金星路金岭西路75号,6室3厅4卫,360㎡,南北,地下(共4层),2018年建造,11862元/㎡,427万,降价30万！  亚哥头排江景别墅 前后花园300平
九里峰山原山,章贡蓉江新区峰景路,6室3厅4卫,203㎡,南北,共3层,2016年建造,13794元/㎡,280万,新上 九里峰山一期别墅 已全部改造 地势高 南入户
九里峰山云湖曦岸,章贡蓉江新区峰景路,6室2厅5卫,263㎡,南北,共4层,2019年建造,11331元/㎡,298万,湖景联排边套 九里峰山捡大漏 298万前后大花园
天华御景苑,章贡章江北大道杨公路11号,3室2厅2卫,136㎡,南,中层(共7层),2010年建造,8456元/㎡,115万,章江  道江边小区 大气三房 保养很新 136平仅售115万
新力钰珑湾,章贡虔东大道科盈路,5室2厅3卫,165㎡,南北,共5层,2017年建造,8182元/㎡,135万,买高层小三房的价格买别墅135万现房别墅送车位   即用
金田小区,章贡文明大道文明大道44号,4室2厅2卫,185㎡,南北,高层(共6层),1997年建造,4573元/㎡,84.6万,82万购买文明大道185平米大气四房二卫赠送14平米柴间急售
巨亿城,章贡八一四大道八一四大道,4室2厅2卫,115㎡,南北,高层(共33层),2018年建造,11740元/㎡,135万,章江新区一桥之隔 全新精装修未入住 中间楼层 采光充足
金城苑,章贡红旗大道东胜山路15号,2室2厅1卫,72㎡,南,中层(共7层),1993年建造,5417元/㎡,39万,老城区 东胜山路 改造好的小区 精装2房 中间楼层 好停车
钓鱼台,章贡文清路厚德路,2室2厅1卫,78㎡,南北,高层(共7层),1991年建造,6154元/㎡,48万,钓鱼台，有院子，好停车，  边上，户型通透
钓鱼台,章贡文清路厚德路,2室2厅1卫,78㎡,南北,共5层,1992年建造,6026元/㎡,47万,南门口文清路大公路一  赣州三中附近大公路精装修2房2厅1卫
新力钰珑湾,章贡虔东大道科盈路,3室2厅2卫,118㎡,南,高层(共27层),2020年建造,7873元/㎡,92.9万,首期八万买 步步高商圈 新力钰珑湾 精装边套三房两厅两卫
联创城市花园,章贡章江北大道章江北大道28号,5室2厅3卫,322㎡,南北,高层(共16层),2006年建造,8945元/㎡,288万,联创花园风水江景5房带400平花园288万
东郊路28号小区,章贡东郊路东郊路28号,2室2厅1卫,94㎡,南北,中层(共7层),2004年建造,5830元/㎡,54.8万,2004年报建 周边   菜场 停车一应俱全 随时约看
新力钰珑湾,章贡虔东大道科盈路,6室3厅4卫,185㎡,南,共4层,2020年建造,8584元/㎡,158.8万,赣州市后花园 新力钰珑湾 叠墅复式四层 带花园带酒窖 送车位
营角上路16号小区,章贡营角上营角上路16号,3室2厅2卫,132.09㎡,南,高层(共7层),2000年建造,5981元/㎡,79万,已加装电梯，有院子好停车，超大南向阳台
钓鱼台,章贡文清路厚德路,2室2厅1卫,78㎡,南北,高层(共7层),1991年建造,6154元/㎡,48万,钓鱼台，有院子，好停车，  边上，户型通透
蕻菜塘40号住宅,"章贡赣江路大公路,近和平路",2室2厅1卫,64㎡,南北,低层(共7层),1996年建造,5594元/㎡,35.8万,首F9W 月供仅一仟 买低楼层南北通透临江小区 视野无遮挡
八一四大道18号小区,章贡张家围八一四大道18号,3室2厅1卫,74㎡,南,中层(共7层),1986年建造,6460元/㎡,47.8万,八一四大道汽车站对面全新精装三房满五  好停车采光好交通方便
润达悦公馆,章贡红旗大道红旗大道33号,1室1厅1卫,48.69㎡,南,高层(共25层),2018年建造,10639元/㎡,51.8万,文清路南门口江景房步步高楼上全新精装70年产权公寓视野好停车
赣南宾馆北院,"章贡大公路大公路,近健康路",2室2厅1卫,69㎡,南,中层(共7层),1981年建造,5334元/㎡,36.8万,大公路卫府里旁单位房全新精装正规大两房采光好有院子停车健康路
九里峰山原山,章贡蓉江新区峰景路,4室3厅4卫,215㎡,南,地下(共3层),2016年建造,11535元/㎡,248万,只要一万一单价，送院子地下室和车库，超高性价比
巨亿城,章贡八一四大道八一四大道,4室2厅2卫,130㎡,南北,高层(共33层),2020年建造,9293元/㎡,120.8万,巨亿城正规四房 不靠高架 可看江景 拓展面积大
建国路4号住宅,章贡西津路建国路4号,3室2厅1卫,105㎡,南北,低层(共7层),1996年建造,5715元/㎡,60万,章贡区 建国路 郁孤台附近 精装3房2厅1卫   楼层
黄屋坪路5-13号小区,章贡黄屋坪路黄屋坪路5-13号(单号),3室2厅2卫,120㎡,南北,中层(共6层),1995年建造,6000元/㎡,72万,南门口 步步高 大露台精装三房 楼层好 改造以后好停车
春江花月C区,章贡三康庙章江北大道142号,3室2厅1卫,87㎡,南北,中层(共6层),2012年建造,8253元/㎡,71.8万,首期15个W 三康庙附近春江花月三房 房龄新看房方便
土地庙7号小区,章贡三康庙土地庙7号,3室2厅2卫,95㎡,南北,低层(共7层),1996年建造,5895元/㎡,56万,好房推荐，3房，2卫，好停车，土地庙三康庙，国际时代附近
滨江城市广场,章贡杨公路杨公路5号,3室2厅1卫,65㎡,南北,中层(共8层),2008年建造,7385元/㎡,48万,月   租 精装三房 采光不差 楼层好 停车方便
二六四大队青年路小区,章贡三康庙西郊路6号,3室2厅1卫,80㎡,南北,高层(共7层),1999年建造,6125元/㎡,49万,49万买江景正规三房 赠送柴火间 中间楼层 户型方正
西郊路7号小区,章贡三康庙西郊路7号,3室2厅2卫,118㎡,南,中层(共7层),2000年建造,5339元/㎡,63万,青年路 西郊路阳明小  学旁精装3房2厅2卫仅63万
环美嘉,章贡西津路文清路77号,3室1厅1卫,90㎡,南北,高层(共7层),2003年建造,5667元/㎡,51万,文清路精装三房老城区繁华地段，总价低全新装修。
黄屋坪路5-13号小区,章贡黄屋坪路黄屋坪路5-13号(单号),4室2厅2卫,110㎡,南北,高层(共8层),1995年建造,6091元/㎡,67万,黄屋平精装四房俩卫南北通透户型，小区正在改造中带落地窗。
大公路69-71号小区,章贡大公路大公路69-71号,3室2厅1卫,65.05㎡,南,高层(共6层),1996年建造,6918元/㎡,45万,捡漏！大公路一小    实际使用面积超百平米精装三房
文明大道129-138号小区,章贡杨公路文明大道129-138号,4室2厅2卫,105㎡,南,中层(共6层),2000年建造,6191元/㎡,65万,三康庙大润发精装修四房  楼层
黄屋坪路14号小区,章贡黄屋坪路黄屋坪路14号,4室2厅2卫,130㎡,南,低层(共7层),2000年建造,6616元/㎡,86万,红旗二小   黄屋坪14号小区精装4房2厅2卫非常好停车
悦蓉府,章贡中央公园赣南大道,4室2厅2卫,122㎡,南,高层(共16层),2020年建造,9263元/㎡,113万,捡漏 正规四房 单价8000多    楼层 急售113万
西郊路7号小区,章贡三康庙西郊路7号,3室2厅1卫,89.8㎡,南北,高层(共7层),1999年建造,5435元/㎡,48.8万,捡漏啦！ 房东全新装修 户型方正 拎包入住 周边配套齐全
景荣花苑,章贡章江北大道营角上路25号,6室3厅3卫,203㎡,南北,高层(共7层),2004年建造,5813元/㎡,118万,南门口附近房东急售景荣花苑带露台送30平车库精装修有钥匙
厚德路55-60号小区,章贡大公路厚德路55-60号,3室2厅1卫,85㎡,南北,高层(共8层),1997年建造,6589元/㎡,56万,厚德路精装三房，有小区好停车，生活配套成熟，交通便利。
银天小区,章贡八一四大道八一四大道54号,3室2厅2卫,93㎡,南,低层(共7层),2004年建造,6237元/㎡,58万,章江大桥旁小区 八一四大道 正规三房两卫 小区好停车 楼层好
九里峰山原山,章贡蓉江新区峰景路,4室3厅4卫,215㎡,南,地下(共3层),2016年建造,11535元/㎡,248万,只要一万一单价，送院子地下室和车库，超高性价比
冶机厂小区北区,章贡三康庙廉泉路,3室2厅1卫,76㎡,南北,高层(共6层),1996年建造,6185元/㎡,47万,小区能停100辆车 三康庙冶机厂宿舍 正规三房 可按揭
